postcode,latitude,longitude
M144,53.454713,-2.241916
M145,53.455479,-2.222328
M146,53.438334,-2.214937
M147,53.452424,-2.231106
M15,53.476697,-2.243397
M154,53.471008,-2.264078
M155,53.462894,-2.246089
M156,53.467762,-2.238555
M16,53.477226,-2.239422
M160,53.460335,-2.280956
M166,53.457322,-2.262774
M167,53.456205,-2.250598
M168,53.447007,-2.255995
M169,53.464618,-2.267880
M17,53.475588,-2.235767
M171,53.475000,-2.321000
M178,53.465709,-2.349829
M187,53.452379,-2.167409
M188,53.465201,-2.163091
M190,53.444269,-2.194914
M191,53.421140,-2.214896
M192,53.436247,-2.205308
M193,53.446965,-2.186690
M201,53.438558,-2.239159
M202,53.410250,-2.230937
M203,53.433638,-2.231380
M204,53.426789,-2.226572
M205,53.410144,-2.221008
M206,53.417181,-2.230583
M21,53.481661,-2.241753
M210,53.442182,-2.275341
M213,53.442187,-2.275341
M217,53.442182,-2.275341
M218,53.441714,-2.275760
M219,53.439207,-2.279733
M22,53.480979,-2.241206
M220,53.367347,-2.257515
M221,53.370845,-2.265502
M222,53.397237,-2.258734
M224,53.401575,-2.253812
M225,53.374181,-2.243668
M228,53.390624,-2.259340
M229,53.384307,-2.254866
M23,53.475714,-2.244355
M230,53.411723,-2.293122
M231,53.391948,-2.285798
M232,53.378406,-2.287917
M239,53.400798,-2.305485
M24,53.479584,-2.241997
M240,53.547890,-2.198786
M241,53.541237,-2.202300
M242,53.555000,-2.186000
M244,53.554053,-2.213833
M245,53.551874,-2.200480
M246,53.551399,-2.193716
M25,53.478954,-2.246800
M250,53.524208,-2.268799
M251,53.529653,-2.281324
M252,53.545000,-2.263000
M253,53.534439,-2.287120
M259,53.514832,-2.288646
M26,53.481293,-2.245924
M261,53.558994,-2.322988
M262,53.565196,-2.319397
M263,53.565182,-2.353232
M264,53.584189,-2.342498
M266,53.559000,-2.327000
M27,53.482878,-2.244502
M270,53.509733,-2.352997
M274,53.508947,-2.329468
M275,53.510161,-2.338766
M276,53.529658,-2.344594
M278,53.509000,-2.308000
M279,53.516508,-2.347820
M280,53.524924,-2.406611
M281,53.508628,-2.411898
M282,53.513050,-2.362208
M283,53.535914,-2.399354
M287,53.513001,-2.413238
M288,53.513067,-2.362206
M292,53.514387,-2.465279
M297,53.493412,-2.455990
M298,53.511849,-2.446070
M300,53.476485,-2.346844
M303,53.482717,-2.336904
M307,53.477524,-2.371940
M308,53.495258,-2.374778
M309,53.488158,-2.347814
M31,53.488048,-2.244155
M314,53.414926,-2.428820
M32,53.482838,-2.246235
M320,53.453615,-2.294525
M322,53.445000,-2.306000
M328,53.448250,-2.297574
M329,53.452733,-2.335673
M33,53.478828,-2.251380
M330,53.425767,-2.316725
M332,53.427823,-2.299598
M333,53.410984,-2.307889
M334,53.415469,-2.338193
M335,53.425425,-2.351816
M336,53.428976,-2.322889
M337,53.431332,-2.312221
M34,53.478717,-2.253066
M340,53.455579,-2.112424
M342,53.449601,-2.131351
M343,53.458453,-2.124556
M345,53.474556,-2.136581
M346,53.456000,-2.112000
M347,53.448819,-2.103764
M35,53.482636,-2.252834
M350,53.502278,-2.170289
M359,53.513363,-2.147820
M36,53.489516,-2.263440
M37,53.485080,-2.248644
M380,53.529851,-2.427070
M389,53.530859,-2.413789
M400,53.519215,-2.174203
M401,53.496036,-2.166737
M402,53.497736,-2.184155
M403,53.517191,-2.156791
M404,53.494598,-2.207580
M405,53.496699,-2.208359
M407,53.501735,-2.221575
M408,53.495880,-2.219433
M409,53.509679,-2.191384
M41,53.482826,-2.238927
M410,53.455745,-2.344853
M414,53.448325,-2.351373
M415,53.449291,-2.377656
M416,53.448162,-2.398620
M417,53.469766,-2.342346
M418,53.449399,-2.397218
M419,53.435000,-2.367000
M42,53.482936,-2.242800
M43,53.482936,-2.242800
M430,53.479048,-2.146555
M436,53.485520,-2.166229
M437,53.488880,-2.147071
M44,53.485220,-2.237478
M440,53.438389,-2.428274
M445,53.423005,-2.441572
M446,53.451589,-2.419101
M45,53.487361,-2.227197
M450,53.534440,-2.287119
M456,53.547000,-2.294000
M457,53.534439,-2.287120
M458,53.555693,-2.273195
M46,53.486329,-2.226498
M460,53.526911,-2.499115
M466,53.522655,-2.491417
M469,53.532718,-2.483720
M47,53.480086,-2.224099
M50,53.481200,-2.280431
M501,53.482716,-2.327427
M502,53.478810,-2.294594
M503,53.470859,-2.293198
M53,53.477996,-2.270149
M54,53.484253,-2.273353
M55,53.484949,-2.328770
M600,53.487208,-2.227738
M601,53.487361,-2.227197
M602,53.487361,-2.227197
M603,53.487361,-2.227197
M604,53.487378,-2.227209
M606,53.482993,-2.232328
M607,53.474392,-2.240400
M608,53.480330,-2.246522
M609,53.482055,-2.251354
M610,53.487362,-2.227212
M65,53.482615,-2.296700
M66,53.499909,-2.285770
M67,53.499663,-2.308909
M68,53.493259,-2.299743
M71,53.489923,-2.266276
M72,53.497283,-2.267030
M73,53.513770,-2.269834
M74,53.517249,-2.253070
M80,53.501036,-2.225099
M82,53.506646,-2.242980
M84,53.519019,-2.249310
M85,53.515361,-2.236108
M88,53.502598,-2.231258
M89,53.506645,-2.242980
M90,53.535821,-2.239029
M901,53.362455,-2.266832
M902,53.361624,-2.273258
M903,53.361932,-2.271878
M904,53.367036,-2.279064
M905,53.357213,-2.283221
M94,53.513344,-2.203766
M95,53.508876,-2.214540
M96,53.526249,-2.210374
M97,53.523346,-2.182456
M98,53.533045,-2.234080
M99,53.514638,-2.216455
M991,53.487361,-2.227197
M992,53.482993,-2.232328
ME101,51.329164,0.718934
ME102,51.345156,0.729733
ME103,51.339242,0.734360
ME104,51.336924,0.735647
ME105,51.352633,0.719189
ME109,51.339242,0.734360
ME11,51.385086,0.496889
ME115,51.407668,0.740329
ME12,51.361967,0.514810
ME121,51.440853,0.763817
ME122,51.436187,0.772860
ME123,51.417915,0.797299
ME124,51.419556,0.869023
ME129,51.440699,0.764297
ME13,51.372236,0.489090
ME130,51.247507,0.854540
ME133,51.314920,0.892581
ME137,51.321182,0.889574
ME138,51.315695,0.895099
ME139,51.282288,0.945617
ME141,51.274893,0.525699
ME142,51.284774,0.514863
ME143,51.323728,0.551731
ME144,51.267455,0.566905
ME145,51.275888,0.536947
ME149,51.237695,0.563657
ME150,51.246013,0.464486
ME156,51.272599,0.524625
ME157,51.270184,0.535372
ME158,51.262422,0.565908
ME159,51.243967,0.551181
ME160,51.293631,0.510094
ME168,51.268717,0.491478
ME169,51.261657,0.482581
ME171,51.261618,0.629265
ME172,51.237410,0.722845
ME173,51.215470,0.573105
ME174,51.229954,0.509165
ME185,51.257361,0.396151
ME186,51.233025,0.422305
ME19,51.386147,0.507440
ME194,51.272471,0.402228
ME195,51.287063,0.354671
ME196,51.297176,0.439238
ME206,51.302601,0.440860
ME207,51.320308,0.479950
ME21,51.349366,0.449104
ME22,51.389624,0.466964
ME23,51.399560,0.485342
ME24,51.404445,0.525221
ME30,51.453712,0.715016
ME37,51.452490,0.473275
ME38,51.428505,0.549581
ME39,51.426886,0.559072
ME43,51.408440,0.543417
ME44,51.396114,0.540332
ME45,51.373513,0.529510
ME46,51.359978,0.517832
ME49,51.381000,0.526000
ME50,51.357663,0.525922
ME57,51.371759,0.554818
ME58,51.332161,0.541101
ME59,51.333994,0.505726
ME65,51.324255,0.443990
ME69,51.326340,0.446642
ME71,51.393964,0.550290
ME72,51.379891,0.559683
ME73,51.330896,0.573893
ME74,51.374038,0.560377
ME75,51.374536,0.550378
ME79,51.386468,0.546665
ME80,51.356937,0.590033
ME81,51.366000,0.576000
ME86,51.375713,0.573432
ME87,51.370244,0.591416
ME88,51.368558,0.622687
ME89,51.344894,0.594136
ME90,51.289343,0.737751
ME97,51.324024,0.656131
ME98,51.336517,0.699311
ME99,51.345501,0.818794
ME992,51.278324,0.519100
MK100,52.031749,-0.686978
MK101,52.030558,-0.689979
MK107,52.053624,-0.698419
MK109,52.042649,-0.712751
MK11,52.007314,-0.727781
MK111,52.057757,-0.854177
MK112,52.050475,-0.836776
MK113,52.047581,-0.828772
MK114,52.045219,-0.832771
MK119,52.047584,-0.828772
MK125,52.065552,-0.819723
MK126,52.055860,-0.824005
MK130,52.064049,-0.786577
MK137,52.050309,-0.777733
MK138,52.045666,-0.767040
MK139,52.046817,-0.784390
MK145,52.066322,-0.757922
MK146,52.066977,-0.773295
MK147,52.050368,-0.760114
MK150,52.040070,-0.726953
MK158,52.062561,-0.742433
MK159,52.061977,-0.722232
MK160,52.082776,-0.733458
MK166,52.079928,-0.704543
MK168,52.079927,-0.704543
MK169,52.085688,-0.719204
MK170,51.940051,-0.838222
MK177,52.041057,-0.656029
MK178,52.013371,-0.647510
MK179,52.000249,-0.677302
MK181,52.003269,-0.977035
MK182,51.937334,-0.977720
MK183,51.901152,-0.879009
MK184,51.990204,-1.043188
MK185,52.025237,-0.987701
MK186,52.006649,-0.992648
MK187,51.999613,-0.974278
MK188,52.000492,-0.986242
MK189,52.000482,-0.986261
MK19,52.004991,-0.718187
MK196,52.055235,-0.894204
MK197,52.047581,-0.828772
MK22,52.004991,-0.718187
MK23,51.986976,-0.719401
MK35,51.990790,-0.749672
MK36,52.003738,-0.740454
MK37,52.003787,-0.750126
MK401,52.134510,-0.474429
MK402,52.138764,-0.471567
MK403,52.137009,-0.457116
MK404,52.136750,-0.482141
MK409,52.134426,-0.475586
MK41,52.008339,-0.765720
MK410,52.138683,-0.427936
MK415,52.134428,-0.475586
MK416,52.172875,-0.484831
MK417,52.162486,-0.454715
MK418,52.153909,-0.436301
MK419,52.142268,-0.434473
MK42,52.005744,-0.780695
MK420,52.122951,-0.435486
MK425,52.134428,-0.475586
MK426,52.093440,-0.460678
MK427,52.105992,-0.496269
MK428,52.125183,-0.498676
MK429,52.123893,-0.463427
MK43,51.999214,-0.791754
MK430,52.041797,-0.562128
MK431,52.075798,-0.601829
MK432,52.060593,-0.558498
MK436,52.134428,-0.475586
MK437,52.192093,-0.603163
MK438,52.149626,-0.547212
MK439,52.098896,-0.530349
MK44,52.004500,-0.803237
MK441,52.253109,-0.473590
MK442,52.205659,-0.448974
MK443,52.112287,-0.423417
MK445,52.134428,-0.475586
MK451,52.003791,-0.506500
MK452,52.029072,-0.487903
MK453,52.074664,-0.448148
MK454,51.969825,-0.421987
MK455,51.989998,-0.498613
MK456,52.134440,-0.475565
MK459,52.024141,-0.507411
MK464,52.151979,-0.701897
MK465,52.137884,-0.708766
MK56,52.024518,-0.788682
MK57,52.008766,-0.790428
MK58,52.015000,-0.757000
MK61,52.031000,-0.765000
MK62,52.031505,-0.748275
MK63,52.039238,-0.735710
MK64,52.015168,-0.744082
MK65,52.026457,-0.747075
MK76,52.024912,-0.709747
MK77,52.016059,-0.705091
MK771,52.042088,-0.818870
MK78,52.007274,-0.696079
MK80,52.022160,-0.806748
MK81,52.031706,-0.809316
MK88,52.044000,-0.811000
MK89,52.032222,-0.796346
MK91,52.037221,-0.770275
MK92,52.035819,-0.760750
MK93,52.044256,-0.755209
MK94,52.042991,-0.744484
ML106,55.685138,-4.066163
ML109,55.740264,-3.973720
ML11,55.780877,-3.967669
ML110,55.554484,-3.841611
ML111,55.670335,-3.762331
ML117,55.680142,-3.782382
ML118,55.695747,-3.565984
ML119,55.675464,-3.793237
ML12,55.777063,-3.992973
ML126,55.598814,-3.595672
ML129,55.623936,-3.523717
ML13,55.796894,-4.005377
ML14,55.820605,-3.975724
ML15,55.816524,-3.934528
ML19,55.783837,-3.982602
ML20,55.738995,-3.921897
ML22,55.772544,-3.948473
ML27,55.779861,-3.945707
ML28,55.778000,-3.898000
ML29,55.787628,-3.882648
ML30,55.785163,-4.058266
ML33,55.779568,-4.049982
ML36,55.766694,-4.049688
ML37,55.758635,-4.044675
ML38,55.762082,-4.056237
ML39,55.773334,-4.080283
ML41,55.833511,-4.024859
ML42,55.816316,-4.003662
ML43,55.823015,-4.044349
ML49,55.819804,-4.012255
ML51,55.863663,-4.054107
ML52,55.894084,-4.060017
ML53,55.861000,-4.029000
ML54,55.846492,-4.001030
ML55,55.853844,-4.051735
ML59,55.859899,-4.017587
ML60,55.889447,-3.986178
ML61,55.866669,-3.979678
ML66,55.876820,-3.967740
ML67,55.890754,-3.882426
ML68,55.886723,-3.893312
ML69,55.859789,-3.965553
ML74,55.840992,-3.876730
ML75,55.857731,-3.752687
ML79,55.820449,-3.808146
ML84,55.730470,-3.820173
ML85,55.752265,-3.882680
ML89,55.670329,-3.762331
ML91,55.734568,-3.981632
ML92,55.721361,-3.961744
ML93,55.701404,-3.951959
ML99,55.740282,-3.973734
N10,51.536292,-0.106020
N101,51.596044,-0.146359
N102,51.592197,-0.142823
N103,51.592193,-0.142849
N109,51.592194,-0.142849
N11,51.541877,-0.103856
N111,51.614524,-0.136189
N112,51.606808,-0.127710
N113,51.613808,-0.150662
N119,51.609244,-0.110712
N12,51.546269,-0.090203
N120,51.608912,-0.179168
N122,51.616896,-0.180698
N127,51.620753,-0.185097
N128,51.610681,-0.183632
N129,51.621526,-0.171483
N13,51.540395,-0.091198
N134,51.617752,-0.111457
N135,51.619725,-0.105232
N136,51.610353,-0.105438
N139,51.633000,-0.100000
N14,51.546798,-0.084065
N144,51.641577,-0.130238
N145,51.631602,-0.128365
N146,51.635012,-0.124540
N147,51.625502,-0.137776
N149,51.630585,-0.128292
N15,51.535226,-0.086172
N153,51.584642,-0.092520
N154,51.560816,-0.131288
N155,51.585287,-0.078058
N156,51.577655,-0.064568
N159,51.560837,-0.131246
N16,51.528764,-0.085457
N160,51.562794,-0.080089
N161,51.570059,-0.077214
N165,51.570985,-0.073366
N166,51.574804,-0.066695
N167,51.558101,-0.067000
N168,51.554205,-0.083869
N169,51.552425,-0.085545
N17,51.538645,-0.103543
N170,51.606414,-0.061858
N171,51.593862,-0.071579
N176,51.593094,-0.079230
N177,51.600868,-0.083350
N178,51.606118,-0.068499
N179,51.588876,-0.062821
N18,51.539346,-0.096390
N181,51.612150,-0.070005
N182,51.616150,-0.064448
N183,51.612872,-0.045088
N189,51.613385,-0.063934
N19,51.532829,-0.114887
N193,51.569809,-0.125190
N194,51.568704,-0.119622
N195,51.557912,-0.137610
N199,51.566000,-0.121000
N1C4,51.540311,-0.130657
N1P1,51.539000,-0.103000
N1P2,51.539000,-0.103000
N20,51.585644,-0.169546
N200,51.625505,-0.167134
N202,51.629862,-0.173677
N208,51.636339,-0.208373
N209,51.629000,-0.168000
N211,51.638201,-0.108093
N212,51.634462,-0.089318
N213,51.631392,-0.094663
N219,51.633000,-0.100000
N22,51.590766,-0.167565
N225,51.599320,-0.100468
N226,51.595608,-0.108376
N227,51.598452,-0.114669
N228,51.603501,-0.120539
N229,51.598605,-0.119687
N28,51.590340,-0.164536
N29,51.590841,-0.164371
N31,51.607868,-0.191904
N32,51.601764,-0.182068
N33,51.589698,-0.202630
N39,51.601389,-0.195059
N41,51.575954,-0.103564
N42,51.573001,-0.086701
N43,51.565634,-0.110877
N44,51.575607,-0.107157
N49,51.560816,-0.131288
N51,51.549866,-0.106293
N52,51.561173,-0.097080
N59,51.553832,-0.099017
N64,51.575412,-0.149609
N65,51.571096,-0.137706
N66,51.564542,-0.151450
N69,51.565921,-0.122089
N70,51.556259,-0.121809
N71,51.565921,-0.122089
N76,51.560756,-0.120671
N77,51.565956,-0.122016
N78,51.543496,-0.117287
N79,51.551863,-0.115817
N80,51.584528,-0.104924
N81,51.535964,-0.194669
N811,51.589972,-0.112392
N87,51.589350,-0.121874
N88,51.577920,-0.125722
N89,51.577043,-0.119841
N90,51.623569,-0.058353
N91,51.625353,-0.063352
N97,51.636126,-0.063554
N98,51.629509,-0.053302
N99,51.628959,-0.068483
NE100,54.950435,-1.556200
NE108,54.945776,-1.538220
NE109,54.940393,-1.575089
NE11,54.967460,-1.615383
NE110,54.941608,-1.622123
NE119,54.954657,-1.655666
NE12,54.972787,-1.598367
NE122,55.018271,-1.567993
NE125,55.042011,-1.570353
NE126,55.038909,-1.574892
NE127,55.026177,-1.562638
NE128,55.012579,-1.596109
NE129,55.023413,-1.529821
NE13,54.966465,-1.613706
NE136,55.048299,-1.627068
NE137,55.040232,-1.639911
NE138,55.014682,-1.677562
NE139,55.035308,-1.648920
NE14,54.976580,-1.621014
NE15,54.971204,-1.617331
NE150,54.994745,-1.789728
NE156,54.972777,-1.683521
NE157,54.982533,-1.692632
NE158,54.976416,-1.716208
NE159,54.992474,-1.757168
NE16,54.971443,-1.610846
NE163,54.952963,-1.687003
NE164,54.941578,-1.677226
NE165,54.926147,-1.683325
NE166,54.906905,-1.730748
NE169,54.964626,-1.707966
NE17,54.977367,-1.614007
NE177,54.920210,-1.815468
NE18,54.974074,-1.610243
NE180,55.048866,-1.816240
NE191,55.233101,-2.103039
NE192,55.125861,-1.931553
NE200,55.059458,-1.748936
NE202,55.051094,-1.748346
NE209,55.054016,-1.742348
NE21,54.981867,-1.602245
NE214,54.959446,-1.742750
NE215,54.962743,-1.705855
NE216,54.954615,-1.727463
NE22,54.984000,-1.604000
NE225,55.137857,-1.567881
NE226,55.124348,-1.600879
NE227,55.145055,-1.533568
NE23,54.989046,-1.611020
NE230,55.088642,-1.598868
NE231,55.091256,-1.586135
NE232,55.085409,-1.571501
NE233,55.101562,-1.575497
NE236,55.072185,-1.577578
NE237,55.058897,-1.591682
NE238,55.089678,-1.614541
NE24,54.984995,-1.610934
NE241,55.128384,-1.510382
NE242,55.119694,-1.521542
NE243,55.111190,-1.507174
NE244,55.132832,-1.557411
NE245,55.129519,-1.522350
NE249,55.127600,-1.506784
NE250,55.073786,-1.528918
NE258,55.040669,-1.457105
NE259,55.049177,-1.475099
NE261,55.042970,-1.445274
NE262,55.038657,-1.437260
NE263,55.042360,-1.453373
NE264,55.058649,-1.456862
NE269,55.018204,-1.490329
NE270,55.020460,-1.508178
NE279,55.018212,-1.490343
NE280,54.995630,-1.501119
NE285,55.018204,-1.490329
NE286,54.992804,-1.517894
NE287,54.993941,-1.533104
NE288,54.991724,-1.531348
NE289,55.001320,-1.538224
NE290,55.008809,-1.450296
NE291,55.018203,-1.490361
NE296,55.000194,-1.469079
NE297,55.003853,-1.469499
NE298,55.013396,-1.482009
NE299,55.014768,-1.462490
NE301,55.008032,-1.439502
NE302,55.014689,-1.441051
NE303,55.032108,-1.449633
NE304,55.021640,-1.422733
NE31,55.009235,-1.620738
NE311,54.970044,-1.523180
NE312,54.958008,-1.515421
NE319,54.981187,-1.486939
NE32,55.016772,-1.669147
NE323,54.980508,-1.484432
NE324,54.956512,-1.488018
NE325,54.967318,-1.491239
NE329,54.981187,-1.486939
NE33,55.011628,-1.624187
NE331,55.000024,-1.433376
NE332,55.000174,-1.432890
NE333,54.991851,-1.415393
NE334,54.989158,-1.427419
NE335,54.981593,-1.441074
NE339,54.997827,-1.432501
NE34,55.005197,-1.634472
NE340,54.967682,-1.437221
NE346,54.985587,-1.409686
NE347,54.982723,-1.397446
NE348,54.967750,-1.398810
NE349,54.961767,-1.458481
NE35,55.024345,-1.625069
NE350,54.981129,-1.486953
NE359,54.947128,-1.460442
NE360,54.946065,-1.453821
NE369,54.981184,-1.486939
NE371,54.918334,-1.536506
NE372,54.912732,-1.519241
NE373,54.913450,-1.510232
NE379,54.906658,-1.532476
NE380,54.895306,-1.551942
NE387,54.900395,-1.528761
NE388,54.892642,-1.550817
NE389,54.880781,-1.529627
NE39,55.007788,-1.632337
NE391,54.921500,-1.739887
NE392,54.931037,-1.782846
NE399,54.964633,-1.707978
NE403,54.970764,-1.757377
NE404,54.962887,-1.794283
NE409,54.961985,-1.776952
NE418,54.976079,-1.822665
NE425,54.960886,-1.851295
NE426,54.957358,-1.870484
NE429,54.969419,-1.842356
NE437,54.947686,-1.906594
NE446,54.957705,-1.991490
NE45,54.978755,-1.642024
NE455,54.975451,-2.020748
NE46,54.971189,-1.645155
NE461,54.975128,-2.094299
NE462,54.968091,-2.107387
NE463,54.974172,-2.119620
NE464,54.992127,-2.135662
NE469,54.977712,-2.088836
NE47,54.964768,-1.625140
NE470,54.914600,-2.039747
NE475,55.017699,-2.167699
NE476,54.972655,-2.244135
NE477,54.969874,-2.384813
NE478,54.823326,-2.308524
NE479,54.922254,-2.280682
NE48,54.964895,-1.653470
NE481,55.180529,-2.434924
NE482,55.143244,-2.254621
NE483,55.029029,-2.349666
NE484,55.055114,-2.132745
NE49,54.976000,-1.657000
NE490,54.970759,-2.449040
NE499,54.970277,-2.496662
NE51,55.000043,-1.709413
NE52,54.997056,-1.682486
NE53,55.002068,-1.671550
NE54,55.001387,-1.692989
NE55,54.988387,-1.708903
NE59,54.984242,-1.686009
NE61,54.966000,-1.572000
NE611,55.167998,-1.686217
NE612,55.160291,-1.698064
NE613,55.191050,-1.653962
NE614,55.195461,-1.887701
NE615,55.237438,-1.615803
NE616,55.153210,-1.654085
NE619,55.156682,-1.688644
NE62,54.975704,-1.576122
NE625,55.163274,-1.584825
NE63,54.972439,-1.545226
NE630,55.181421,-1.567756
NE633,55.167733,-1.544200
NE638,55.184685,-1.591905
NE639,55.180402,-1.554404
NE64,54.979176,-1.546946
NE646,55.185324,-1.509338
NE65,54.994000,-1.563000
NE650,55.341904,-1.617868
NE657,55.315376,-1.959100
NE658,55.302381,-1.801920
NE659,55.301945,-1.612172
NE661,55.411002,-1.704954
NE662,55.403724,-1.690101
NE663,55.498089,-1.675954
NE664,55.424483,-1.891698
NE665,55.542920,-1.929121
NE669,55.401100,-1.697701
NE675,55.549142,-1.668482
NE687,55.576019,-1.669048
NE69,54.977826,-1.578849
NE697,55.607786,-1.717337
NE707,55.593410,-1.778863
NE716,55.596668,-2.087108
NE77,54.995947,-1.585757
NE81,54.954328,-1.606280
NE82,54.961822,-1.611565
NE826,54.934640,-1.615103
NE83,54.951665,-1.589194
NE837,54.934640,-1.615103
NE84,54.943750,-1.611582
NE851,54.902413,-1.494241
